movie_id,image_seq,angry,disgust,fear,happy,sad,surprise,neutral,dominant_emotion,elapsed_time,gaze,blink,eye_offset
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,17,1.06449,9.47E-08,0.134291,0.00255629,0.768663,0.00439854,98.0256,neutral,17,0,0,30.8269
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,18,10.3007,0.00367505,28.7566,1.10074,5.95443,0.330228,53.5537,neutral,18,#N/A,#N/A,#N/A
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,19,4.99566,0.000142198,3.77281,0.11561,0.655414,3.5393,86.9211,neutral,19,1,0,-2.1877
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,20,0.549138,2.53E-06,0.332919,0.121001,0.0960685,0.58593,98.3149,neutral,20,1,0,6.0667
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,21,1.01954,3.34E-06,0.361111,0.292841,0.33914,0.0376764,97.9497,neutral,21,1,0,-6.3148
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,22,0.0932267,5.98E-10,0.00506449,0.000326149,0.00473156,0.0205885,99.8761,neutral,22,1,0,2.1202
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,23,3.79454,0.000318959,2.79365,0.533369,0.166394,0.71852,91.9932,neutral,23,1,0,4.9201
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,24,2.82681,7.64E-05,1.38075,0.0224398,0.867783,0.483337,94.4188,neutral,24,1,0,-1.1619
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,25,0.0608172,3.16E-09,0.00673885,0.00142357,0.013186,0.00839322,99.9094,neutral,25,1,0,-5.3289
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,26,0.581637,3.18E-06,0.470733,0.0404655,0.9737,0.0152757,97.9182,neutral,26,0,1,31.5177
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,27,2.30699,0.000723464,3.60909,0.895651,2.11455,0.320407,90.7526,neutral,27,1,0,-2.1235
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,28,0.152416,6.22E-09,0.0449945,0.00231472,0.0341768,0.0266115,99.7395,neutral,28,0,1,35.813
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,29,0.0767058,1.20E-06,0.0402867,0.0580654,0.0399272,0.120852,99.6642,neutral,29,1,0,-2.3104
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,30,1.66558,1.15E-06,0.140851,0.000855717,6.99352,0.00357075,91.1956,neutral,30,0,0,33.5107
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,31,0.187016,4.09E-08,0.0144941,0.0332031,0.0126091,0.155832,99.5968,neutral,31,1,0,1.6772
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,32,1.68056,1.43E-06,0.729893,0.00876143,0.485637,0.896873,96.1983,neutral,32,1,0,9.4981
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,33,0.534761,5.98E-06,0.406665,0.0147093,1.23469,0.0207413,97.7884,neutral,33,1,0,2.196
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,34,1.72071,1.03E-05,1.33646,0.0659663,0.375558,1.16833,95.333,neutral,34,1,0,3.2007
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,35,2.19474,9.62E-05,1.06065,1.36078,0.147521,0.445629,94.7906,neutral,35,1,0,10.9796
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,36,0.821597,3.58E-08,0.072701,0.000230617,1.00026,0.0013291,98.1039,neutral,36,1,0,-5.4158
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,37,0.16057,1.14E-06,0.17027,0.0532201,0.142162,0.0103325,99.4634,neutral,37,1,0,-0.8348
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,38,12.9773,0.0101252,11.4656,0.655532,3.79033,1.16174,69.9394,neutral,38,1,0,7.6422
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,39,12.0367,0.000248589,13.3914,0.700146,0.382927,31.5864,41.9021,neutral,39,1,0,6.1354
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,40,7.85064,4.90E-05,5.12386,0.498187,0.801416,1.48066,84.2452,neutral,40,0,0,34.3179
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,41,1.74243,7.72E-05,0.866126,0.784202,0.475326,14.4778,81.654,neutral,41,1,0,-1.5918
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,42,4.06275,0.00181189,54.9997,1.82247,0.336821,6.89384,31.8827,fear,42,0,0,54.1387
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,43,0.603546,4.62E-09,0.251244,0.000404008,0.4969,0.0248015,98.6231,neutral,43,1,0,4.4624
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,44,1.1341,2.61E-06,0.223599,0.0133752,0.585672,0.0996665,97.9436,neutral,44,1,0,3.8515
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,45,0.484461,7.26E-09,0.129967,0.000141405,1.12832,0.000695594,98.2564,neutral,45,0,0,49.0075
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,46,0.624273,4.57E-06,0.92024,0.0597181,0.114731,1.85608,96.4249,neutral,46,0,0,28.3554
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,47,0.0352452,1.81E-08,0.00575758,0.293842,0.0146441,0.0332407,99.6173,neutral,47,1,0,3.5894
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,48,0.00623196,2.35E-12,0.00109321,2.71E-05,0.000579983,0.000713205,99.9914,neutral,48,1,0,3.0785
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,49,0.113106,2.48E-06,0.0655399,0.376731,0.104632,0.0459071,99.2941,neutral,49,1,0,20.9981
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,50,0.40156,6.55E-08,0.326214,0.0116044,0.0744857,0.117452,99.0687,neutral,50,1,0,3.1769
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,51,0.981859,1.76E-05,0.899376,0.142588,0.958034,0.223508,96.7946,neutral,51,1,0,7.3806
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,52,0.659687,7.34E-05,0.26209,0.117515,0.792916,0.0506192,98.1171,neutral,52,1,0,8.6687
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,53,0.115607,1.98E-07,0.0467285,0.00378491,0.687257,0.00166713,99.145,neutral,53,1,0,1.1456
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,54,0.735235,1.43E-06,0.152699,0.022947,0.18259,0.206606,98.6999,neutral,54,1,0,8.8485
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,55,1.07727,4.19E-06,0.358794,0.0118614,1.75635,0.0204351,96.7753,neutral,55,1,0,-1.0842
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,56,2.01635,5.69E-05,9.50454,3.52845,0.276732,0.752909,83.921,neutral,56,1,0,6.9323
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,57,7.06729,0.00136394,12.2825,1.14368,0.850749,20.9391,57.7154,neutral,57,1,0,7.8608
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,58,0.28951,1.52E-06,0.500996,0.394667,0.108428,0.486592,98.2198,neutral,58,0,1,36.5469
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,59,3.77659,3.82E-05,4.25352,0.0636612,0.464123,11.4138,80.0282,neutral,59,1,0,-1.1859
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,60,1.14826,1.22E-05,0.907739,0.291269,0.199906,4.53473,92.9181,neutral,60,1,0,13.3515
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,61,0.773584,7.38E-08,0.150539,0.000611091,0.467013,0.00182447,98.6064,neutral,61,1,0,0.0849
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,62,0.33754,1.23E-08,0.0387034,7.81E-05,0.122777,0.000678066,99.5002,neutral,62,0,0,31.6546
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,63,0.000721704,3.07E-11,0.113647,0.0610884,0.00372649,0.0316303,99.7892,neutral,63,1,0,-2.4337
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,64,0.00310637,2.50E-09,0.0390892,0.0210131,0.0124148,0.000977394,99.9234,neutral,64,0,0,34.6267
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,65,0.00626324,1.26E-11,0.000805804,0.000235543,0.00173298,0.00118549,99.9898,neutral,65,0,1,49.5182
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,66,3.24339,9.28E-06,1.10175,0.232081,0.350589,2.04225,93.0299,neutral,66,1,0,-7.6916
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,67,0.0250789,1.00E-08,0.0128185,0.00847096,0.0121294,0.0329061,99.9086,neutral,67,1,0,5.0455
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,68,2.61319,6.96E-07,1.36865,0.000887609,3.18435,0.00240178,92.8305,neutral,68,1,0,10.3033
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,69,5.30907,2.64E-06,12.1044,0.00376093,12.4439,0.0816175,70.0573,neutral,69,0,0,29.7305
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,70,0.0910987,3.50E-08,0.154955,0.0129088,0.0196592,0.010167,99.7112,neutral,70,1,0,-2.1109
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,71,0.00821892,1.13E-12,0.000592642,1.75E-05,0.00103343,0.000491553,99.9896,neutral,71,0,1,56.9147
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,72,0.00624784,9.00E-10,0.00465794,0.00179262,0.115937,0.000233803,99.8711,neutral,72,1,0,1.4988
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,73,0.935054,0.000243901,0.371169,8.81892,0.328444,0.376611,89.1696,neutral,73,1,1,14.9948
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,74,0.0574998,5.41E-08,0.148928,0.224084,0.0141685,4.49223,95.0631,neutral,74,1,0,-4.1796
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,75,8.12002,0.00180503,8.82935,0.340318,1.66208,2.6847,78.3617,neutral,75,0,1,33.5878
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,76,0.025089,2.07E-09,0.044829,0.00368515,0.00609251,0.00809631,99.9122,neutral,76,1,0,4.7421
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,77,5.57402,1.09E-05,5.65255,0.0222069,3.45266,0.706125,84.5924,neutral,77,1,0,0.7091
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,78,5.79767,0.000347195,6.10584,0.374933,1.94667,0.104301,85.6702,neutral,78,1,0,1.193
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,79,0.0700114,9.92E-08,0.129621,1.24312,0.255223,0.00125145,98.3008,neutral,79,0,1,34.3727
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,80,6.7218,4.86E-06,8.61661,0.0214764,0.563478,6.58915,77.4875,neutral,80,0,1,38.1544
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,81,5.59713,0.0001411,7.0954,0.0232654,2.97192,0.54974,83.7624,neutral,81,1,0,1.6117
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,82,0.128637,7.65E-08,0.48055,0.0429442,0.00640797,1.05991,98.2815,neutral,82,0,1,49.3855
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,83,0.0113978,9.40E-13,0.0127107,8.82E-06,0.00791989,0.00160044,99.9664,neutral,83,0,0,34.9084
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,84,0.294484,3.61E-07,0.193849,0.0169026,0.375998,0.479349,98.6394,neutral,84,1,0,-2.8663
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,85,0.512282,1.08E-08,1.47517,0.000830677,0.0307569,2.06646,95.9145,neutral,85,1,0,8.4007
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,86,0.313366,8.94E-09,0.0341163,0.00385029,0.113783,0.00983442,99.5251,neutral,86,1,0,-24.9696
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,87,0.0409921,5.89E-11,0.00114961,0.00218526,0.00208399,0.000683175,99.9529,neutral,87,0,1,41.08
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,88,0.00189413,1.42E-10,0.0105776,0.00416764,0.00760483,0.00414106,99.9716,neutral,88,1,0,-11.6497
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,89,1.5584,2.20E-05,3.61041,0.132707,0.805525,0.543911,93.349,neutral,89,1,0,8.1219
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,90,0.0269702,5.02E-10,0.0834331,0.00209141,0.0111065,0.0274835,99.8489,neutral,90,1,0,3.7459
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,91,4.43312,0.00081666,8.50902,5.97503,3.95613,0.23703,76.8889,neutral,92,1,0,-15.7229
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,92,0.0989425,3.60E-09,0.0102104,0.00247603,0.0273797,0.00246965,99.8585,neutral,93,1,0,-1.1969
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,93,0.121231,1.61E-08,0.140584,0.00239233,0.0129214,0.455312,99.2676,neutral,94,1,0,9.0749
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,94,0.55084,1.18E-05,0.390834,0.0143854,0.640622,0.106405,98.2969,neutral,95,1,0,6.4827
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,95,0.651484,2.47E-07,0.102803,0.00704906,0.242923,0.0152874,98.9805,neutral,96,1,0,-3.5422
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,96,0.142217,5.47E-08,0.0828744,0.00338424,0.101493,0.00447512,99.6656,neutral,97,1,0,-6.0918
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,97,0.0457481,7.12E-08,0.0962856,0.0656403,0.0524427,0.0975523,99.6423,neutral,98,1,0,8.5554
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,98,2.6111,0.0107494,9.37963,0.932389,17.9412,0.0050339,69.1199,neutral,99,1,0,-0.6558
9c350343-e895-49df-af90-d50b91d19d3e,0,24.9028,6.66E-05,0.810725,0.00130463,2.51115,0.0298614,71.7441,neutral,1,#N/A,#N/A,#N/A
9c350343-e895-49df-af90-d50b91d19d3e,1,0.105126,2.91E-11,0.000545632,0.00444379,0.0203316,4.99E-05,99.8695,neutral,2,1,1,5.3099
9c350343-e895-49df-af90-d50b91d19d3e,2,0.0324648,4.93E-11,0.000134306,0.326047,0.0764467,1.17E-05,99.5649,neutral,3,0,1,47.5657
9c350343-e895-49df-af90-d50b91d19d3e,3,0.00625308,3.98E-10,9.59E-05,0.0738617,0.00851685,0.0023527,99.9089,neutral,4,1,0,-1.2162
92016995-e455-4651-9f6e-fbca0d423f21,0,0.00131124,1.41E-07,0.0132327,37.1427,0.178181,0.00825955,62.6563,neutral,1,,#N/A,#N/A
92016995-e455-4651-9f6e-fbca0d423f21,1,0.00133227,1.42E-07,0.0133042,36.9452,0.179674,0.00827067,62.8523,neutral,2,1,1,5.3099
92016995-e455-4651-9f6e-fbca0d423f21,2,0.00131142,1.41E-07,0.0132339,37.1393,0.178144,0.00826381,62.6598,neutral,3,0,1,47.5657
92016995-e455-4651-9f6e-fbca0d423f21,3,0.00181044,1.43E-07,0.0238746,11.0442,0.208299,0.00281704,88.719,neutral,4,1,0,-1.2162
92016995-e455-4651-9f6e-fbca0d423f21,4,0.0018338,1.46E-07,0.0242317,11.0388,0.209914,0.00286471,88.7224,neutral,5,1,0,0.6371
92016995-e455-4651-9f6e-fbca0d423f21,5,0.000588587,9.82E-08,0.0199099,33.9532,0.14239,0.00257685,65.8814,neutral,6,1,0,1.2903
92016995-e455-4651-9f6e-fbca0d423f21,6,0.00202174,1.86E-07,0.0275397,11.567,0.219844,0.00330526,88.1803,neutral,7,1,0,-5.2446
92016995-e455-4651-9f6e-fbca0d423f21,7,0.0143754,8.65E-07,0.105275,4.03186,1.38226,0.000760571,94.4655,neutral,8,1,0,0.6704
92016995-e455-4651-9f6e-fbca0d423f21,8,0.0145873,8.83E-07,0.106949,4.02929,1.39415,0.000762037,94.4543,neutral,9,1,0,-2.2763
92016995-e455-4651-9f6e-fbca0d423f21,9,0.0143754,8.65E-07,0.105275,4.03186,1.38226,0.000760571,94.4655,neutral,10,0,1,33.6107
92016995-e455-4651-9f6e-fbca0d423f21,10,0.00104818,8.57E-08,0.00968944,29.2338,0.142848,0.00727901,70.6053,neutral,11,1,0,3.4195
92016995-e455-4651-9f6e-fbca0d423f21,11,0.00115577,9.50E-08,0.0112922,30.9517,0.163638,0.00673189,68.8654,neutral,12,1,0,1.8695
92016995-e455-4651-9f6e-fbca0d423f21,12,0.00116254,9.48E-08,0.0111811,31.0488,0.164322,0.0065526,68.768,neutral,13,0,1,46.5837
92016995-e455-4651-9f6e-fbca0d423f21,13,0.00117994,9.75E-08,0.0113559,30.9335,0.165246,0.0066933,68.8821,neutral,14,1,0,-0.6667
6539370c-256e-4ed2-9d00-1be1f051163f,0,0.0117156,0.00244263,0.350391,93.4269,4.56442,0.0160444,1.62807,happy,1,#N/A,#N/A,#N/A
6539370c-256e-4ed2-9d00-1be1f051163f,1,6.58783,0.0203384,35.1066,0.103848,38.9672,0.00129392,19.2129,sad,2,1,1,5.3099
6539370c-256e-4ed2-9d00-1be1f051163f,2,5.06687,7.61E-05,1.00842,0.28502,29.7289,0.00037337,63.9104,neutral,3,0,1,47.5657
6539370c-256e-4ed2-9d00-1be1f051163f,3,0.000539047,1.68E-05,0.0411621,99.4084,0.239465,0.0679051,0.2425,happy,4,1,0,-1.2162
6539370c-256e-4ed2-9d00-1be1f051163f,4,0.000671693,1.77E-09,4.97704,0.0012371,2.22E-05,95.021,7.55E-07,surprise,5,1,0,0.6371
6539370c-256e-4ed2-9d00-1be1f051163f,5,0.000484721,9.81E-07,0.00704489,99.7486,0.0705879,0.00143343,0.171869,happy,6,1,0,1.2903
6539370c-256e-4ed2-9d00-1be1f051163f,6,0.0201701,8.34E-05,75.4267,23.7942,0.724945,0.000479744,0.0334136,fear,7,1,0,-5.2446
6539370c-256e-4ed2-9d00-1be1f051163f,7,2.62324,0.00048748,54.9426,30.887,2.40589,4.43919,4.70162,fear,8,1,0,0.6704
6539370c-256e-4ed2-9d00-1be1f051163f,8,0.279723,0.000511704,92.034,0.591864,3.04623,0.0661892,3.98152,fear,9,1,0,-2.2763
6539370c-256e-4ed2-9d00-1be1f051163f,9,2.12126,0.00100906,3.35643,0.128088,11.9343,0.0242489,82.4346,neutral,10,0,1,33.6107
6539370c-256e-4ed2-9d00-1be1f051163f,10,16.4044,0.0229878,13.91,0.0378626,37.2069,0.00301109,32.4148,sad,11,1,0,3.4195
6539370c-256e-4ed2-9d00-1be1f051163f,11,2.5166,0.00163849,6.33462,0.853719,5.8323,0.0287637,84.4324,neutral,12,1,0,1.8695
6539370c-256e-4ed2-9d00-1be1f051163f,12,0.336151,0.000613984,1.779,15.7936,1.80416,1.59828,78.6882,neutral,13,0,1,46.5837
6539370c-256e-4ed2-9d00-1be1f051163f,13,7.67395,0.0516171,12.0192,0.145058,30.9281,0.00282416,49.1793,neutral,14,1,0,-0.6667
6539370c-256e-4ed2-9d00-1be1f051163f,14,1.13582,0.017654,79.7871,0.643479,17.0622,0.391957,0.961755,fear,15,1,0,2.6991
6539370c-256e-4ed2-9d00-1be1f051163f,15,0.0141065,2.23E-05,40.5287,55.1562,4.16645,0.00696395,0.127493,happy,16,1,0,-2.6057
6539370c-256e-4ed2-9d00-1be1f051163f,16,0.257805,0.0024739,99.086,0.118698,0.19492,0.330178,0.00992474,fear,17,0,0,28.1898
6539370c-256e-4ed2-9d00-1be1f051163f,17,1.70855,0.0156053,58.005,1.37287,20.4953,1.58347,16.8192,fear,17,0,0,30.8269
6539370c-256e-4ed2-9d00-1be1f051163f,18,5.87234,0.0118653,52.3681,0.145443,20.5005,0.0230553,21.0786,fear,18,#N/A,#N/A,#N/A
6539370c-256e-4ed2-9d00-1be1f051163f,19,1.86856,0.00060331,3.20504,0.241425,5.39136,0.0236934,89.2693,neutral,19,1,0,-2.1877
6539370c-256e-4ed2-9d00-1be1f051163f,20,0.490668,0.000353948,54.6423,3.20775,16.4126,23.5614,1.68501,fear,20,1,0,6.0667
6539370c-256e-4ed2-9d00-1be1f051163f,21,0.00107785,9.43E-05,0.128595,83.5792,0.103729,0.0458327,16.1415,happy,21,1,0,-6.3148
6539370c-256e-4ed2-9d00-1be1f051163f,22,37.4672,2.1631,28.8648,0.409868,30.363,0.240618,0.491381,angry,22,1,0,2.1202
6539370c-256e-4ed2-9d00-1be1f051163f,23,0.0582192,6.79E-07,9.19577,0.188162,1.53082,0.0753135,88.9517,neutral,23,1,0,4.9201
6539370c-256e-4ed2-9d00-1be1f051163f,24,0.361046,0.00139959,1.16972,1.72198,11.3873,0.00155847,85.357,neutral,24,1,0,-1.1619
6539370c-256e-4ed2-9d00-1be1f051163f,25,0.819085,0.0194171,81.9818,0.403545,8.54579,0.0432332,8.18715,fear,25,1,0,-5.3289
6539370c-256e-4ed2-9d00-1be1f051163f,26,0.583977,0.000155678,61.2639,2.72784,6.42583,26.1224,2.87582,fear,26,0,1,31.5177
6539370c-256e-4ed2-9d00-1be1f051163f,27,2.42906,0.0293008,49.9076,0.912543,7.06971,39.2682,0.38357,fear,27,1,0,-2.1235
6539370c-256e-4ed2-9d00-1be1f051163f,28,3.82692,0.0156494,25.5737,0.986066,47.8883,0.0180037,21.6914,sad,28,0,1,35.813
6539370c-256e-4ed2-9d00-1be1f051163f,29,7.08105,0.477228,62.4162,5.69569,23.0151,0.362398,0.952252,fear,29,1,0,-2.3104
6539370c-256e-4ed2-9d00-1be1f051163f,30,0.189212,0.0244733,6.44318,56.5347,16.2384,0.0256068,20.5444,happy,30,0,0,33.5107
6539370c-256e-4ed2-9d00-1be1f051163f,31,0.478044,0.000990142,63.6133,0.0254998,35.3043,0.00583409,0.572019,fear,31,1,0,1.6772
6539370c-256e-4ed2-9d00-1be1f051163f,32,4.41915,0.000616044,51.7011,0.110769,21.5179,0.493347,21.7571,fear,32,1,0,9.4981
6539370c-256e-4ed2-9d00-1be1f051163f,33,26.2657,0.240748,57.1704,1.99315,8.47947,5.1028,0.747756,fear,33,1,0,2.196
6539370c-256e-4ed2-9d00-1be1f051163f,34,17.8477,0.0477623,30.7542,0.0534763,38.857,0.00173235,12.4382,sad,34,1,0,3.2007
6539370c-256e-4ed2-9d00-1be1f051163f,35,13.1119,0.0382641,32.7744,0.0428402,32.1868,0.00502932,21.8407,fear,35,1,0,10.9796
6539370c-256e-4ed2-9d00-1be1f051163f,36,11.8389,0.00392643,29.4768,0.0499158,45.1592,0.00167727,13.4695,sad,36,1,0,-5.4158
6539370c-256e-4ed2-9d00-1be1f051163f,37,7.55905,0.146601,26.122,1.92464,24.0528,0.237178,39.9576,neutral,37,1,0,-0.8348
6539370c-256e-4ed2-9d00-1be1f051163f,38,3.09684,0.010028,30.0477,0.0111318,62.4362,0.00578449,4.39231,sad,38,1,0,7.6422
6539370c-256e-4ed2-9d00-1be1f051163f,39,7.33067,0.072759,56.9532,0.0375159,34.1041,0.201081,1.30066,fear,39,1,0,6.1354
6539370c-256e-4ed2-9d00-1be1f051163f,40,2.35803,0.0331856,70.9623,0.392499,20.9698,0.0593016,5.22489,fear,40,0,0,34.3179
6539370c-256e-4ed2-9d00-1be1f051163f,41,1.74386,0.0103822,25.8107,0.0877395,61.9863,3.35E-05,10.361,sad,41,1,0,-1.5918
6539370c-256e-4ed2-9d00-1be1f051163f,42,3.71468,0.562273,47.0087,0.91951,47.4694,0.0882675,0.237183,sad,42,0,0,54.1387
6539370c-256e-4ed2-9d00-1be1f051163f,43,5.63869,0.145058,28.0063,0.0696482,59.987,0.000239294,6.15308,sad,43,1,0,4.4624
6539370c-256e-4ed2-9d00-1be1f051163f,44,22.5674,0.229637,63.3108,0.177443,8.26543,1.84916,3.60012,fear,44,1,0,3.8515
6539370c-256e-4ed2-9d00-1be1f051163f,45,2.51905,0.0164309,40.6394,0.09734,49.6194,0.00013725,7.1083,sad,45,0,0,49.0075
6539370c-256e-4ed2-9d00-1be1f051163f,46,1.35321,0.00168709,25.045,0.000271264,73.0017,3.99E-06,0.598153,sad,46,0,0,28.3554
6539370c-256e-4ed2-9d00-1be1f051163f,47,0.148042,0.00216121,98.9656,0.0278759,0.764872,0.0166071,0.0748632,fear,47,1,0,3.5894
6539370c-256e-4ed2-9d00-1be1f051163f,48,8.02756,0.331005,31.2913,0.242812,29.2474,0.0213017,30.8386,fear,48,1,0,3.0785
6539370c-256e-4ed2-9d00-1be1f051163f,49,7.99506,0.0826316,16.0901,0.247192,27.5708,0.0138923,48.0003,neutral,49,1,0,20.9981
6539370c-256e-4ed2-9d00-1be1f051163f,50,0.912363,0.0422449,87.6054,0.574506,9.71252,1.12459,0.0283771,fear,50,1,0,3.1769
6539370c-256e-4ed2-9d00-1be1f051163f,51,59.1356,0.196377,16.5767,0.690757,18.3537,1.06485,3.98197,angry,51,1,0,7.3806
6539370c-256e-4ed2-9d00-1be1f051163f,52,0.166442,7.09E-05,6.33571,0.252083,0.121584,93.1052,0.0189529,surprise,52,1,0,8.6687
6539370c-256e-4ed2-9d00-1be1f051163f,53,0.490801,0.0192032,96.4243,0.150561,2.64922,0.218628,0.0473295,fear,53,1,0,1.1456
6539370c-256e-4ed2-9d00-1be1f051163f,54,0.0681025,0.000137454,98.2844,0.219558,1.31572,0.00730579,0.10472,fear,54,1,0,8.8485
6539370c-256e-4ed2-9d00-1be1f051163f,55,0.451367,0.00802774,84.4829,0.293205,14.5004,0.00459423,0.259491,fear,55,1,0,-1.0842
6539370c-256e-4ed2-9d00-1be1f051163f,56,6.31096,0.042721,32.4761,0.0862532,50.7998,0.00247061,10.2818,sad,56,1,0,6.9323
6539370c-256e-4ed2-9d00-1be1f051163f,57,0.59377,0.0011525,89.5595,0.0448338,8.49321,0.0560508,1.25146,fear,57,1,0,7.8608
